datetime,competition,match,FT result,h2hmatches,h2hgoals,h2h goals/match,total goals,to bet,btts,goalsFest
21-07-2015 00:00,FIFA >   Friendlies Clubs 2015 > Week,PEC Zwolle - Mersin Idmanyurdu,5:1,2,12,"6,00","6,00",TRUE,TRUE,TRUE
21-07-2015 15:00,UEFA >   Champions League Qual. 2015/2016 > 2. Round,Pyunik FC - Molde FK,1:0 (0:0),2,6,"3,00","1,00",FALSE,FALSE,FALSE
23-07-2015 13:30,UEFA >   Europa League Qual. 2015/2016 > 2. Round,Shirak FC - AIK Solna,0:2 (0:2),2,4,"2,00","2,00",FALSE,FALSE,FALSE
24-07-2015 16:30,Czech Republic >  1. fotbalová liga 2015/2016,Viktoria Plzeň - Slavia Praha,2:1 (1:0),100,308,"3,08","3,00",FALSE,TRUE,TRUE
24-07-2015 18:00,Slovakia >  Super Liga 2015/2016,FK Senica - MFK Ružomberok,1:1 (0:0),37,95,"2,57","2,00",FALSE,TRUE,FALSE
25-07-2015 12:35,China >  Super League 2015,Liáoníng Hóngyùn - Jiangsu Sainty,2:3 (0:1),18,51,"2,83","5,00",FALSE,TRUE,TRUE
25-07-2015 11:00,Japan >  J1 League 2015 2. Phase,Kawasaki Frontale - Shimizu S-Pulse,3:2 (1:2),43,141,"3,28","5,00",FALSE,TRUE,TRUE
25-07-2015 17:00,Norway >  Eliteserien 2015,FK Haugesund - Stabæk IF,2:2 (1:2),31,81,"2,61","4,00",FALSE,TRUE,TRUE
25-07-2015 15:00,Sweden >  Allsvenskan 2015,BK Häcken - Kalmar FF,3:0 (0:0),36,87,"2,42","3,00",FALSE,FALSE,FALSE
25-07-2015 15:00,Sweden >  Allsvenskan 2015,Åtvidabergs FF - Helsingborgs IF,1:2 (0:1),16,51,"3,19","3,00",FALSE,TRUE,TRUE
26-07-2015 00:30,Chile >  Primera División 2015/2016 Apertura,Unión La Calera - O'Higgins,1:0 (1:0),27,62,"2,30","1,00",FALSE,FALSE,FALSE
26-07-2015 18:00,Croatia >  1. HNL 2015/2016,NK Zagreb - HNK Rijeka,3:3 (2:2),81,219,"2,70","6,00",FALSE,TRUE,TRUE
26-07-2015 12:30,Germany >  2. Bundesliga 2015/2016,SC Paderborn 07 - VfL Bochum,0:1 (0:0),19,56,"2,95","1,00",FALSE,FALSE,FALSE
26-07-2015 14:30,Germany >  2. Bundesliga 2015/2016,1. FC Union Berlin - Fortuna Düsseldorf,1:1 (1:0),28,60,"2,14","2,00",FALSE,TRUE,FALSE
26-07-2015 14:30,Norway >  Eliteserien 2015,FK Bodø/Glimt - Aalesunds FK,1:0 (0:0),25,61,"2,44","1,00",FALSE,FALSE,FALSE
26-07-2015 00:30,USA >  Major League Soccer 2015,Columbus Crew - Toronto FC,3:3 (2:0),46,126,"2,74","6,00",FALSE,TRUE,TRUE
27-07-2015 18:00,Norway >  Eliteserien 2015,Vålerenga IF - Lillestrøm SK,2:0 (0:0),90,216,"2,40","2,00",FALSE,FALSE,FALSE
27-07-2015 18:05,Sweden >  Allsvenskan 2015,Örebro SK - Djurgårdens IF,0:1 (0:0),95,260,"2,74","1,00",FALSE,FALSE,FALSE
28-07-2015 18:30,UEFA >   Champions League Qual. 2015/2016 > 3. Round,Maccabi Tel Aviv - Viktoria Plzeň,1:2 (0:2),2,5,"2,50","3,00",FALSE,TRUE,TRUE
28-07-2015 20:00,UEFA >   Champions League Qual. 2015/2016 > 3. Round,Dinamo Zagreb - Molde FK,1:1 (1:1),2,8,"4,00","2,00",TRUE,TRUE,FALSE
29-07-2015 18:00,FIFA >   Friendlies Clubs 2015 > Week,FC Twente - Olympiakos Piraeus,1:2,2,3,"1,50","3,00",FALSE,TRUE,TRUE
29-07-2015 18:00,UEFA >   Champions League Qual. 2015/2016 > 3. Round,RB Salzburg - Malmö FF,2:0 (0:0),4,11,"2,75","2,00",FALSE,FALSE,FALSE
30-07-2015 20:00,UEFA >   Europa League Qual. 2015/2016 > 3. Round,Hajduk Split - Strømsgodset IF,2:0 (0:0),2,4,"2,00","2,00",FALSE,FALSE,FALSE
31-07-2015 00:00,Chile >  Copa Chile 2015 > Group G,Colo-Colo - Huachipato,1:1,nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
31-07-2015 20:00,Croatia >  1. HNL 2015/2016,NK Zagreb - Dinamo Zagreb,0:2 (0:1),104,321,"3,09","2,00",FALSE,FALSE,FALSE
31-07-2015 19:30,Denmark >  Superliga 2015/2016,FC Midtjylland - Odense BK,1:0 (0:0),78,222,"2,85","1,00",FALSE,FALSE,FALSE
31-07-2015 18:30,Sweden >  Allsvenskan 2015,Helsingborgs IF - Kalmar FF,1:2 (0:0),47,130,"2,77","3,00",FALSE,TRUE,TRUE
01-08-2015 19:00,FIFA >   Friendlies Clubs 2015 > Week,Feyenoord - Olympiakos Piraeus,1:3,1,4,"4,00","4,00",TRUE,TRUE,TRUE
01-08-2015 19:00,Belgium >  Pro League 2015/2016,KV Oostende - KVC Westerlo,2:1 (1:0),20,63,"3,15","3,00",FALSE,TRUE,TRUE
01-08-2015 16:00,Czech Republic >  2. fotbalová liga 2015/2016,FC Graffin Vlašim - Dynamo České Budějovice,1:1 (1:1),nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
01-08-2015 17:00,Norway >  Eliteserien 2015,Stabæk IF - Vålerenga IF,2:0 (1:0),53,155,"2,92","2,00",FALSE,FALSE,FALSE
01-08-2015 15:00,Sweden >  Allsvenskan 2015,Åtvidabergs FF - Malmö FF,2:2 (2:0),40,107,"2,68","4,00",FALSE,TRUE,TRUE
01-08-2015 15:00,Sweden >  Allsvenskan 2015,Djurgårdens IF - BK Häcken,2:1 (1:0),41,106,"2,59","3,00",FALSE,TRUE,TRUE
02-08-2015 19:00,Belgium >  Pro League 2015/2016,Oud-Heverlee Leuven - RSC Anderlecht,0:2 (0:0),19,46,"2,42","2,00",FALSE,FALSE,FALSE
02-08-2015 09:00,China >  League One 2015,Yanbian FC - Beijing BIT,4:0 (2:0),18,62,"3,44","4,00",FALSE,FALSE,FALSE
02-08-2015 20:00,Croatia >  1. HNL 2015/2016,HNK Rijeka - Lokomotiva Zagreb,3:1 (2:1),64,182,"2,84","4,00",FALSE,TRUE,TRUE
02-08-2015 12:30,Germany >  2. Bundesliga 2015/2016,Fortuna Düsseldorf - SC Paderborn 07,1:2 (1:0),32,88,"2,75","3,00",FALSE,TRUE,TRUE
02-08-2015 17:00,Norway >  Eliteserien 2015,Aalesunds FK - IK Start,2:0 (0:0),28,83,"2,96","2,00",FALSE,FALSE,FALSE
02-08-2015 19:00,Norway >  Eliteserien 2015,Rosenborg BK - Sarpsborg 08,3:2 (0:1),27,94,"3,48","5,00",FALSE,TRUE,TRUE
02-08-2015 14:00,Sweden >  Allsvenskan 2015,IFK Norrköping - AIK Solna,1:2 (0:1),174,537,"3,09","3,00",FALSE,TRUE,TRUE
02-08-2015 00:30,USA >  Major League Soccer 2015,New England Revolution - Toronto FC,3:1 (2:0),41,111,"2,71","4,00",FALSE,TRUE,TRUE
04-08-2015 18:00,UEFA >   Champions League Qual. 2015/2016 > 3. Round,Molde FK - Dinamo Zagreb,3:3 (1:3),2,8,"4,00","6,00",TRUE,TRUE,TRUE
05-08-2015 19:30,UEFA >   Champions League Qual. 2015/2016 > 3. Round,Malmö FF - RB Salzburg,3:0 (3:0),4,11,"2,75","3,00",FALSE,FALSE,FALSE
05-08-2015 19:45,UEFA >   Champions League Qual. 2015/2016 > 3. Round,Viktoria Plzeň - Maccabi Tel Aviv,0:2 (0:0),2,5,"2,50","2,00",FALSE,FALSE,FALSE
06-08-2015 18:00,UEFA >   Europa League Qual. 2015/2016 > 3. Round,Strømsgodset IF - Hajduk Split,0:2 (0:0),2,4,"2,00","2,00",FALSE,FALSE,FALSE
06-08-2015 01:00,USA >  Major League Soccer 2015,Impact de Montréal - New York RB,1:1 (1:0),32,96,"3,00","2,00",FALSE,TRUE,FALSE
07-08-2015 19:45,Denmark >  1. Division 2015/2016,Vejle BK - AC Horsens,3:0 (0:0),29,73,"2,52","3,00",FALSE,FALSE,FALSE
07-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,Achilles'29 - Jong Ajax,2:1 (0:1),8,34,"4,25","3,00",TRUE,TRUE,TRUE
07-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,FC Oss - FC Emmen,0:3 (0:1),49,183,"3,73","3,00",TRUE,FALSE,FALSE
07-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,Helmond Sport - MVV,1:0 (1:0),57,178,"3,12","1,00",FALSE,FALSE,FALSE
08-08-2015 16:00,Armenia >  Premier League 2015/2016,Pyunik FC - FC Banants,5:1,nan,nan,#VALUE!,"6,00",#VALUE!,TRUE,TRUE
08-08-2015 19:00,Belgium >  Pro League 2015/2016,KVC Westerlo - Oud-Heverlee Leuven,3:2 (1:1),24,67,"2,79","5,00",FALSE,TRUE,TRUE
08-08-2015 09:00,China >  League One 2015,Beijing BIT - Harbin Yiteng,1:3 (0:2),10,30,"3,00","4,00",FALSE,TRUE,TRUE
08-08-2015 20:00,Croatia >  1. HNL 2015/2016,Dinamo Zagreb - HNK Rijeka,0:0 (0:0),173,482,"2,79","0,00",FALSE,FALSE,FALSE
08-08-2015 18:45,Netherlands >  Eredivisie 2015/2016,Roda JC Kerkrade - Heracles Almelo,3:1 (1:1),32,116,"3,63","4,00",TRUE,TRUE,TRUE
08-08-2015 19:45,Netherlands >  Eredivisie 2015/2016,Feyenoord - FC Utrecht,3:2 (1:0),144,448,"3,11","5,00",FALSE,TRUE,TRUE
08-08-2015 15:00,Sweden >  Allsvenskan 2015,Falkenbergs FF - Helsingborgs IF,2:3 (1:2),16,42,"2,63","5,00",FALSE,TRUE,TRUE
08-08-2015 21:00,USA >  Major League Soccer 2015,Toronto FC - Sporting Kansas City,1:3 (1:2),27,67,"2,48","4,00",FALSE,TRUE,TRUE
09-08-2015 18:00,Costa Rica >  Primera División 2015/2016 Invierno,Deportivo Saprissa - Santos de Guápiles,2:2 (2:0),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
09-08-2015 17:00,Czech Republic >  1. fotbalová liga 2015/2016,Viktoria Plzeň - 1. FC Slovácko,2:2 (1:1),43,124,"2,88","4,00",FALSE,TRUE,TRUE
09-08-2015 17:00,Norway >  Eliteserien 2015,FK Bodø/Glimt - IK Start,5:1 (2:1),40,131,"3,28","6,00",FALSE,TRUE,TRUE
09-08-2015 17:00,Norway >  Eliteserien 2015,FK Haugesund - Aalesunds FK,3:1 (2:0),24,72,"3,00","4,00",FALSE,TRUE,TRUE
09-08-2015 17:00,Norway >  Eliteserien 2015,Strømsgodset IF - Stabæk IF,0:2 (0:0),48,152,"3,17","2,00",FALSE,FALSE,FALSE
09-08-2015 17:00,Norway >  Eliteserien 2015,Lillestrøm SK - Rosenborg BK,0:5 (0:2),101,309,"3,06","5,00",FALSE,FALSE,FALSE
09-08-2015 19:00,Norway >  Eliteserien 2015,Odds BK - Molde FK,2:2 (0:2),50,133,"2,66","4,00",FALSE,TRUE,TRUE
09-08-2015 14:00,Sweden >  Allsvenskan 2015,Örebro SK - IFK Norrköping,1:3 (0:2),107,331,"3,09","4,00",FALSE,TRUE,TRUE
09-08-2015 16:30,Sweden >  Allsvenskan 2015,Halmstads BK - Åtvidabergs FF,0:0 (0:0),28,58,"2,07","0,00",FALSE,FALSE,FALSE
10-08-2015 19:00,Croatia >  1. HNL 2015/2016,Lokomotiva Zagreb - Hajduk Split,1:2 (0:1),79,234,"2,96","3,00",FALSE,TRUE,TRUE
10-08-2015 19:00,England >  Premier League 2 2015/2016,Southampton FC U21 - Manchester City U21,2:2 (1:0),11,50,"4,55","4,00",TRUE,TRUE,TRUE
10-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,Telstar - RKC Waalwijk,1:1 (0:1),21,61,"2,90","2,00",FALSE,TRUE,FALSE
10-08-2015 18:05,Sweden >  Allsvenskan 2015,AIK Solna - Djurgårdens IF,1:0 (0:0),136,330,"2,43","1,00",FALSE,FALSE,FALSE
12-08-2015 12:45,China >  Super League 2015,Jiangsu Sainty - Guangzhou Evergrande,0:1 (0:0),38,104,"2,74","1,00",FALSE,FALSE,FALSE
12-08-2015 17:30,Netherlands >  Eredivisie 2015/2016,FC Groningen - FC Twente,1:1 (0:1),116,363,"3,13","2,00",FALSE,TRUE,FALSE
12-08-2015 18:45,Netherlands >  Eredivisie 2015/2016,PEC Zwolle - SC Cambuur,2:2 (2:0),51,161,"3,16","4,00",FALSE,TRUE,TRUE
12-08-2015 19:45,Netherlands >  Eredivisie 2015/2016,NEC Nijmegen - SBV Excelsior,1:0 (0:0),44,122,"2,77","1,00",FALSE,FALSE,FALSE
14-08-2015 19:30,Belgium >  Pro League 2015/2016,Club Brugge KV - KV Kortrijk,2:1 (0:0),76,230,"3,03","3,00",FALSE,TRUE,TRUE
14-08-2015 19:00,Netherlands >  Eredivisie 2015/2016,Vitesse - Roda JC Kerkrade,3:0 (1:0),67,208,"3,10","3,00",FALSE,FALSE,FALSE
14-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,RKC Waalwijk - Sparta Rotterdam,1:1 (0:1),58,173,"2,98","2,00",FALSE,TRUE,FALSE
14-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,MVV - Jong PSV,2:3 (1:0),23,73,"3,17","5,00",FALSE,TRUE,TRUE
14-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,FC Emmen - FC Dordrecht,1:0 (0:0),53,171,"3,23","1,00",FALSE,FALSE,FALSE
14-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,FC Volendam - FC Den Bosch,2:0 (0:0),52,149,"2,87","2,00",FALSE,FALSE,FALSE
14-08-2015 18:00,Norway >  Eliteserien 2015,Aalesunds FK - Strømsgodset IF,2:1 (1:0),30,99,"3,30","3,00",FALSE,TRUE,TRUE
15-08-2015 17:30,Austria >  Bundesliga 2015/2016,Wolfsberger AC - SV Grödig,3:2 (3:2),20,59,"2,95","5,00",FALSE,TRUE,TRUE
15-08-2015 13:00,China >  Super League 2015,Guangzhou Evergrande - Shanghai Shenhua,2:2 (0:1),37,123,"3,32","4,00",FALSE,TRUE,TRUE
15-08-2015 12:00,China >  League One 2015,Harbin Yiteng - Yanbian FC,3:0 (2:0),12,38,"3,17","3,00",FALSE,FALSE,FALSE
15-08-2015 18:00,Croatia >  1. HNL 2015/2016,HNK Rijeka - Hajduk Split,0:0 (0:0),163,421,"2,58","0,00",FALSE,FALSE,FALSE
15-08-2015 17:30,Netherlands >  Eredivisie 2015/2016,De Graafschap - PEC Zwolle,0:3 (0:0),25,95,"3,80","3,00",TRUE,FALSE,FALSE
15-08-2015 19:45,Netherlands >  Eredivisie 2015/2016,SBV Excelsior - AZ Alkmaar,2:2 (2:1),56,182,"3,25","4,00",FALSE,TRUE,TRUE
15-08-2015 14:30,Norway >  Eliteserien 2015,Molde FK - Sarpsborg 08,0:0 (0:0),31,110,"3,55","0,00",TRUE,FALSE,FALSE
16-08-2015 16:00,Armenia >  Premier League 2015/2016,FC Ararat - Pyunik FC,1:1,nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
16-08-2015 13:30,Belgium >  Pro League 2015/2016,KV Oostende - RSC Anderlecht,3:1 (1:0),40,129,"3,23","4,00",FALSE,TRUE,TRUE
16-08-2015 16:00,England >  Premier League 2015/2016,Manchester City - Chelsea FC,3:0 (1:0),178,472,"2,65","3,00",FALSE,FALSE,FALSE
16-08-2015 13:30,Netherlands >  Eredivisie 2015/2016,SC Cambuur - Feyenoord,0:2 (0:0),20,62,"3,10","2,00",FALSE,FALSE,FALSE
16-08-2015 15:45,Netherlands >  Eredivisie 2015/2016,Heracles Almelo - NEC Nijmegen,3:0 (1:0),34,85,"2,50","3,00",FALSE,FALSE,FALSE
16-08-2015 14:30,Norway >  Eliteserien 2015,IK Start - Odds BK,0:4 (0:3),31,87,"2,81","4,00",FALSE,FALSE,FALSE
16-08-2015 17:00,Norway >  Eliteserien 2015,Rosenborg BK - Vålerenga IF,2:0 (0:0),97,321,"3,31","2,00",FALSE,FALSE,FALSE
16-08-2015 19:00,Norway >  Eliteserien 2015,Stabæk IF - Lillestrøm SK,3:2 (0:2),54,183,"3,39","5,00",FALSE,TRUE,TRUE
16-08-2015 14:00,Sweden >  Allsvenskan 2015,AIK Solna - Kalmar FF,2:1 (2:0),72,174,"2,42","3,00",FALSE,TRUE,TRUE
16-08-2015 19:00,Uruguay >  Primera División 2015/2016 Apertura,CA Cerro - Peñarol,0:3 (0:1),36,94,"2,61","3,00",FALSE,FALSE,FALSE
16-08-2015 00:00,USA >  Major League Soccer 2015,New York RB - Toronto FC,3:0 (1:0),45,127,"2,82","3,00",FALSE,FALSE,FALSE
17-08-2015 19:15,Netherlands >  Eerste Divisie 2015/2016,Jong Ajax - Helmond Sport,1:1 (1:0),24,76,"3,17","2,00",FALSE,TRUE,FALSE
17-08-2015 18:00,Sweden >  Allsvenskan 2015,Helsingborgs IF - Halmstads BK,2:0 (0:0),77,226,"2,94","2,00",FALSE,FALSE,FALSE
17-08-2015 18:05,Sweden >  Allsvenskan 2015,Åtvidabergs FF - IFK Norrköping,1:1 (1:0),46,140,"3,04","2,00",FALSE,TRUE,FALSE
19-08-2015 19:45,UEFA >   Champions League Qual. 2015/2016 > Play-offs,FC Basel 1893 - Maccabi Tel Aviv,2:2 (1:1),6,16,"2,67","4,00",FALSE,TRUE,TRUE
19-08-2015 20:30,Chile >  Primera División 2015/2016 Apertura,O'Higgins - Universidad de Chile,2:2 (1:1),46,141,"3,07","4,00",FALSE,TRUE,TRUE
19-08-2015 19:00,England >  Premier League 2 2015/2016,Everton FC U21 - Liverpool FC U21,3:3 (1:3),20,58,"2,90","6,00",FALSE,TRUE,TRUE
20-08-2015 16:55,Saudi Arabia >  Saudi Pro League 2015/2016,Al Khaleej - Al Fateh,0:2 (0:2),nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
21-08-2015 16:30,Czech Republic >  2. fotbalová liga 2015/2016,FC Graffin Vlašim - FK Baník Sokolov,1:1 (1:0),nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
21-08-2015 17:00,Czech Republic >  2. fotbalová liga 2015/2016,Dynamo České Budějovice - FK MAS Táborsko,2:2 (0:2),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
21-08-2015 19:00,Netherlands >  Eredivisie 2015/2016,FC Groningen - SBV Excelsior,2:0 (0:0),51,154,"3,02","2,00",FALSE,FALSE,FALSE
21-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,FC Dordrecht - FC Volendam,1:3 (0:2),55,184,"3,35","4,00",FALSE,TRUE,TRUE
21-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,Achilles'29 - RKC Waalwijk,0:0 (0:0),9,25,"2,78","0,00",FALSE,FALSE,FALSE
21-08-2015 19:00,Netherlands >  Eerste Divisie 2015/2016,FC Den Bosch - FC Emmen,3:0 (1:0),46,129,"2,80","3,00",FALSE,FALSE,FALSE
