datetime,competition,match,FT result,h2hmatches,h2hgoals,h2h goals/match,total goals,to bet,btts,goalsFest
03-07-2022 17:00,Norway >  Eliteserien 2022,Sarpsborg 08 - Sandefjord Fotball,4:3 (2:2),31,92,"2,97","7,00",FALSE,TRUE,TRUE
03-07-2022 19:00,Norway >  Eliteserien 2022,Viking FK - Rosenborg BK,1:1 (0:1),110,307,"2,79","2,00",FALSE,TRUE,FALSE
04-07-2022 00:30,Bolivia >  Liga Profesional 2022 Clausura,Blooming - Bolívar,2:1 (0:1),64,202,"3,16","3,00",FALSE,TRUE,TRUE
04-07-2022 18:00,Sweden >  Allsvenskan 2022,IFK Göteborg - Degerfors IF,2:0 (2:0),61,205,"3,36","2,00",FALSE,FALSE,FALSE
05-07-2022 00:00,USA >  Major League Soccer 2022,Orlando City - D.C. United,3:5 (0:2),20,65,"3,25","8,00",FALSE,TRUE,TRUE
05-07-2022 17:30,FIFA >   Friendlies Clubs 2022 > Week,Fenerbahçe - Fehérvár FC,3:0 (2:0),nan,nan,#VALUE!,"3,00",#VALUE!,FALSE,FALSE
06-07-2022 12:30,China >  Super League 2022,Changchun Yatai - Shandong Taishan,1:2 (1:1),48,130,"2,71","3,00",FALSE,TRUE,TRUE
06-07-2022 16:00,FIFA >   Friendlies Clubs 2022 > Week,AC Sparta Praha - HNK Rijeka,2:0 (0:0),nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
07-07-2022 01:30,Bolivia >  Liga Profesional 2022 Clausura,Blooming - Real Santa Cruz,5:1 (4:1),10,31,"3,10","6,00",FALSE,TRUE,TRUE
07-07-2022 19:45,Ireland >  Premier Division 2022,UC Dublin - Bohemian FC,1:3 (1:2),49,119,"2,43","4,00",FALSE,TRUE,TRUE
08-07-2022 13:30,FIFA >   Friendlies Clubs 2022 > Week,SV Ried - SV Horn,0:1 (0:1),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
08-07-2022 15:30,FIFA >   Friendlies Clubs 2022 > Week,Vorwärts Steyr - Motherwell FC,1:5 (0:3),1,6,"6,00","6,00",TRUE,TRUE,TRUE
08-07-2022 16:00,Belarus >  Cempionat 2022,FK Isloch Minsk - FK Vitebsk,2:0 (1:0),19,46,"2,42","2,00",FALSE,FALSE,FALSE
08-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,SV Ried - Újpest FC,2:4 (1:2),2,7,"3,50","6,00",TRUE,TRUE,TRUE
08-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Austria Lustenau - 1. FC Köln,0:4 (0:2),1,4,"4,00","4,00",TRUE,FALSE,FALSE
09-07-2022 01:00,Mexico >  Primera División 2022/2023 Apertura,Mazatlán FC - UANL Tigres,0:1 (0:1),11,32,"2,91","1,00",FALSE,FALSE,FALSE
09-07-2022 10:00,FIFA >   Friendlies Clubs 2022 > Week,Baník Ostrava - MŠK Žilina,1:3 (1:2),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
09-07-2022 10:00,FIFA >   Friendlies Clubs 2022 > Week,Odra Opole - SFC Opava,1:1 (0:1),nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
09-07-2022 12:00,South Korea >  K League 1 2022,Daegu FC - Ulsan Hyundai FC,1:1 (0:0),49,129,"2,63","2,00",FALSE,TRUE,FALSE
09-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,AFC Ajax - Lokomotiva Zagreb,3:0 (2:0),1,3,"3,00","3,00",FALSE,FALSE,FALSE
09-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Jahn Regensburg - Norwich City,2:2 (2:1),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
09-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Tatran Liptovský Mikuláš - MFK Karviná,0:0 (0:0),nan,nan,#VALUE!,"0,00",#VALUE!,FALSE,FALSE
09-07-2022 13:30,FIFA >   Friendlies Clubs 2022 > Week,FC Volendam - KRC Genk,3:2 (3:0),1,5,"5,00","5,00",TRUE,TRUE,TRUE
09-07-2022 14:00,FIFA >   Friendlies Clubs 2022 > Week,Wolfsberger AC - AC Sparta Praha,1:0 (1:0),3,10,"3,33","1,00",FALSE,FALSE,FALSE
09-07-2022 14:00,FIFA >   Friendlies Clubs 2022 > Week,1. FC Köln - Grasshopper Club Zürich,1:1 (0:1),3,9,"3,00","2,00",FALSE,TRUE,FALSE
09-07-2022 14:00,FIFA >   Friendlies Clubs 2022 > Week,FC St. Gallen - SC Freiburg,3:4,7,24,"3,43","7,00",FALSE,TRUE,TRUE
09-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,Sturm Graz - Zbrojovka Brno,0:0 (0:0),1,0,"0,00","0,00",FALSE,FALSE,FALSE
09-07-2022 15:00,Norway >  Eliteserien 2022,FK Bodø/Glimt - Sarpsborg 08,4:1 (2:1),29,96,"3,31","5,00",FALSE,TRUE,TRUE
09-07-2022 16:30,FIFA >   Friendlies Clubs 2022 > Week,WSG Tirol - VfL Wolfsburg,1:7 (1:3),nan,nan,#VALUE!,"8,00",#VALUE!,TRUE,TRUE
09-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Rapid Wien - Celtic FC,3:3 (1:1),6,21,"3,50","6,00",TRUE,TRUE,TRUE
10-07-2022 00:30,USA >  Major League Soccer 2022,Toronto FC - San Jose Earthquakes,2:2 (0:1),19,52,"2,74","4,00",FALSE,TRUE,TRUE
10-07-2022 01:30,USA >  Major League Soccer 2022,Houston Dynamo - FC Dallas,2:2 (0:1),52,151,"2,90","4,00",FALSE,TRUE,TRUE
10-07-2022 11:00,FIFA >   Friendlies Clubs 2022 > Week,Brøndby IF - Fremad Amager,2:0,nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
10-07-2022 17:00,Norway >  Eliteserien 2022,Lillestrøm SK - Viking FK,0:1 (0:0),96,271,"2,82","1,00",FALSE,FALSE,FALSE
10-07-2022 17:00,Norway >  Eliteserien 2022,Molde FK - Tromsø IL,5:1 (3:1),69,214,"3,10","6,00",FALSE,TRUE,TRUE
10-07-2022 17:00,Norway >  Eliteserien 2022,Vålerenga IF - Kristiansund BK,3:0 (0:0),15,33,"2,20","3,00",FALSE,FALSE,FALSE
12-07-2022 12:00,FIFA >   Friendlies Clubs 2022 > Week,Almere City FC - SBV Excelsior,2:0 (2:0),19,74,"3,89","2,00",TRUE,FALSE,FALSE
12-07-2022 12:00,FIFA >   Friendlies Clubs 2022 > Week,ADO Den Haag - Jong PSV,2:1 (1:0),8,27,"3,38","3,00",FALSE,TRUE,TRUE
12-07-2022 17:30,FIFA >   Friendlies Clubs 2022 > Week,FC Lugano - Inter,1:4 (0:2),nan,nan,#VALUE!,"5,00",#VALUE!,TRUE,TRUE
13-07-2022 11:00,FIFA >   Friendlies Clubs 2022 > Week,Fremad Amager - FC Helsingør,2:2 (1:0),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
13-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,FC Utrecht (J) - SK Deinze,0:3 (0:2),1,3,"3,00","3,00",FALSE,FALSE,FALSE
13-07-2022 16:00,FIFA >   Friendlies Clubs 2022 > Week,AC Sparta Praha - Paksi SE,1:1 (1:0),nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
13-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Baník Ostrava - Celtic FC,2:4 (1:2),nan,nan,#VALUE!,"6,00",#VALUE!,TRUE,TRUE
13-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,FC Schalke 04 - US Salernitana 1919,0:0 (0:0),1,0,"0,00","0,00",FALSE,FALSE,FALSE
14-07-2022 10:45,FIFA >   Friendlies Clubs 2022 > Week,Brisbane Roar - Leeds United,1:2 (1:2),1,3,"3,00","3,00",FALSE,TRUE,TRUE
15-07-2022 14:30,FIFA >   Friendlies Clubs 2022 > Week,AFC Ajax - KAS Eupen,1:1 (0:0),2,4,"2,00","2,00",FALSE,TRUE,FALSE
16-07-2022 12:00,Germany >  2. Bundesliga 2022/2023,FC St. Pauli - 1. FC Nürnberg,3:2 (3:0),45,122,"2,71","5,00",FALSE,TRUE,TRUE
16-07-2022 12:00,Germany >  2. Bundesliga 2022/2023,Jahn Regensburg - SV Darmstadt 98,2:0 (1:0),45,141,"3,13","2,00",FALSE,FALSE,FALSE
16-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Oud-Heverlee Leuven - Leicester City,3:3 (2:0),nan,nan,#VALUE!,"6,00",#VALUE!,TRUE,TRUE
16-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,RB Leipzig - Southampton FC,3:1,nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
16-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Jong Ajax - TOP Oss,0:2 (0:1),23,63,"2,74","2,00",FALSE,FALSE,FALSE
16-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Almere City FC - SK Deinze,1:3 (0:0),1,4,"4,00","4,00",TRUE,TRUE,TRUE
16-07-2022 14:00,FIFA >   Friendlies Clubs 2022 > Week,VfB Stuttgart - Brentford FC,2:1 (0:1),1,3,"3,00","3,00",FALSE,TRUE,TRUE
16-07-2022 14:30,FIFA >   Friendlies Clubs 2022 > Week,US Salernitana 1919 - 1899 Hoffenheim,2:2,1,4,"4,00","4,00",TRUE,TRUE,TRUE
16-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,KV Mechelen - VfL Wolfsburg,3:4 (1:4),1,7,"7,00","7,00",TRUE,TRUE,TRUE
16-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,KRC Genk - AEK Athen,0:2 (0:2),nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
16-07-2022 16:00,FIFA >   Friendlies Clubs 2022 > Week,SC Cambuur - Telstar,2:1 (2:0),46,158,"3,43","3,00",FALSE,TRUE,TRUE
16-07-2022 16:30,FIFA >   Friendlies Clubs 2022 > Week,SC Freiburg - Stade Rennais,1:0 (0:0),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
16-07-2022 17:00,Slovakia >  Super Liga 2022/2023,AS Trenčín - MŠK Žilina,0:0 (0:0),58,209,"3,60","0,00",TRUE,FALSE,FALSE
16-07-2022 19:00,FIFA >   Friendlies Clubs 2022 > Week,SBV Excelsior - FC Dordrecht,3:2 (2:0),40,121,"3,03","5,00",FALSE,TRUE,TRUE
16-07-2022 19:00,FIFA >   Friendlies Clubs 2022 > Week,RSC Anderlecht - Olympique Lyonnais,3:0 (1:0),nan,nan,#VALUE!,"3,00",#VALUE!,FALSE,FALSE
16-07-2022 19:30,FIFA >   Friendlies Clubs 2022 > Week,Inter - AS Monaco,2:2 (1:2),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
16-07-2022 20:00,Croatia >  1. HNL 2022/2023,HNK Šibenik - HNK Rijeka,0:1 (0:0),63,151,"2,40","1,00",FALSE,FALSE,FALSE
16-07-2022 21:30,Peru >  Primera División 2022 Clausura,Universidad San Martín - Universitario de Deportes,0:4 (0:1),56,130,"2,32","4,00",FALSE,FALSE,FALSE
17-07-2022 00:30,USA >  Major League Soccer 2022,CF Montréal - Toronto FC,1:0 (0:0),61,176,"2,89","1,00",FALSE,FALSE,FALSE
17-07-2022 12:30,Germany >  2. Bundesliga 2022/2023,SC Paderborn 07 - Karlsruher SC,5:0 (0:0),24,64,"2,67","5,00",FALSE,FALSE,FALSE
17-07-2022 15:00,Belarus >  Cempionat 2022,FK Slutsk - Dinamo Brest,2:0 (1:0),26,55,"2,12","2,00",FALSE,FALSE,FALSE
17-07-2022 15:30,Switzerland >  Super League 2022/2023,Servette FC - FC St. Gallen,1:0 (1:0),139,434,"3,12","1,00",FALSE,FALSE,FALSE
17-07-2022 17:00,Argentina >  Primera División 2022,Godoy Cruz - Lanús,2:1 (1:1),30,94,"3,13","3,00",FALSE,TRUE,TRUE
17-07-2022 17:00,Norway >  Eliteserien 2022,Molde FK - FK Haugesund,1:0 (0:0),39,115,"2,95","1,00",FALSE,FALSE,FALSE
17-07-2022 17:00,Norway >  Eliteserien 2022,Sarpsborg 08 - Vålerenga IF,0:1 (0:1),30,89,"2,97","1,00",FALSE,FALSE,FALSE
17-07-2022 17:00,Norway >  Eliteserien 2022,Viking FK - Kristiansund BK,2:1 (0:0),14,48,"3,43","3,00",FALSE,TRUE,TRUE
18-07-2022 01:00,Mexico >  Primera División 2022/2023 Apertura,UANL Tigres - Club Tijuana,1:0 (0:0),28,62,"2,21","1,00",FALSE,FALSE,FALSE
18-07-2022 02:30,USA >  Major League Soccer 2022,San Jose Earthquakes - Houston Dynamo,1:2 (0:0),33,94,"2,85","3,00",FALSE,TRUE,TRUE
18-07-2022 18:00,FIFA >   Friendlies Clubs 2022 > Week,SK Austria Klagenfurt - Southampton FC,0:0 (0:0),nan,nan,#VALUE!,"0,00",#VALUE!,FALSE,FALSE
18-07-2022 18:00,Denmark >  Superliga 2022/2023,Odense BK - FC Nordsjælland,0:2 (0:1),66,187,"2,83","2,00",FALSE,FALSE,FALSE
19-07-2022 01:00,Mexico >  Primera División 2022/2023 Apertura,CF Pachuca - Mazatlán FC,1:1 (0:0),9,29,"3,22","2,00",FALSE,TRUE,FALSE
19-07-2022 09:00,China >  League One 2022,Shaanxi Chang'an Athletic - Beijing BSU,1:1 (1:0),6,15,"2,50","2,00",FALSE,TRUE,FALSE
20-07-2022 17:30,FIFA >   Friendlies Clubs 2022 > Week,Bor. Mönchengladbach - RKC Waalwijk,1:1 (1:1),1,2,"2,00","2,00",FALSE,TRUE,FALSE
20-07-2022 18:00,FIFA >   Friendlies Clubs 2022 > Week,AS Saint-Étienne - Girondins Bordeaux,1:1 (0:1),nan,nan,#VALUE!,"2,00",#VALUE!,TRUE,FALSE
21-07-2022 00:30,FIFA >   Friendlies Clubs 2022 > Week,D.C. United - Bayern München,2:6 (0:3),1,8,"8,00","8,00",TRUE,TRUE,TRUE
21-07-2022 18:00,UEFA >   Conference League Qual. 2022/2023 > 2. Round,AC Sparta Praha - Viking FK,0:0 (0:0),2,3,"1,50","0,00",FALSE,FALSE,FALSE
21-07-2022 18:15,FIFA >   Friendlies Clubs 2022 > Week,RB Leipzig - Liverpool FC,0:5 (0:1),4,10,"2,50","5,00",FALSE,FALSE,FALSE
22-07-2022 12:00,FIFA >   Friendlies Clubs 2022 > Week,Almere City FC - FC Dordrecht,1:0 (1:0),37,126,"3,41","1,00",FALSE,FALSE,FALSE
22-07-2022 17:10,Austria >  2. Liga 2022/2023,Vorwärts Steyr - Rapid Wien (A),2:2 (2:2),6,21,"3,50","4,00",TRUE,TRUE,TRUE
22-07-2022 17:10,Austria >  2. Liga 2022/2023,SKU Amstetten - Kapfenberger SV 1919,3:0 (0:0),13,33,"2,54","3,00",FALSE,FALSE,FALSE
22-07-2022 17:30,Germany >  2. Bundesliga 2022/2023,SV Darmstadt 98 - SV Sandhausen,2:1 (1:1),21,57,"2,71","3,00",FALSE,TRUE,TRUE
22-07-2022 18:00,FIFA >   Friendlies Clubs 2022 > Week,FC Volendam - AEK Athen,1:2 (1:1),1,3,"3,00","3,00",FALSE,TRUE,TRUE
22-07-2022 18:00,Denmark >  1. Division 2022/2023,SønderjyskE - Fremad Amager,2:1 (0:0),4,12,"3,00","3,00",FALSE,TRUE,TRUE
23-07-2022 00:00,FIFA >   Friendlies Clubs 2022 > Week,Eintracht Frankfurt - AFC Ajax,dnp,1,3,"3,00",#VALUE!,FALSE,#VALUE!,#VALUE!
23-07-2022 14:00,Denmark >  1. Division 2022/2023,Nykøbing FC - FC Fredericia,2:2 (0:1),24,90,"3,75","4,00",TRUE,TRUE,TRUE
23-07-2022 14:30,FIFA >   Friendlies Clubs 2022 > Week,1899 Hoffenheim - Hellas Verona,3:2,nan,nan,#VALUE!,"5,00",#VALUE!,TRUE,TRUE
23-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,VfL Wolfsburg - Brentford FC,4:0 (1:0),3,16,"5,33","4,00",TRUE,FALSE,FALSE
23-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,Celtic FC - Norwich City,2:0 (1:0),nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
23-07-2022 15:00,Belgium >  Pro League 2022/2023,Sporting Charleroi - KAS Eupen,3:1 (1:0),30,84,"2,80","4,00",FALSE,TRUE,TRUE
23-07-2022 16:00,FIFA >   Friendlies Clubs 2022 > Week,EA Guingamp - Stade Brestois 29,2:0 (0:0),nan,nan,#VALUE!,"2,00",#VALUE!,FALSE,FALSE
23-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,PSV Eindhoven - Real Betis,2:1 (1:0),1,3,"3,00","3,00",FALSE,TRUE,TRUE
23-07-2022 17:00,Norway >  Eliteserien 2022,Rosenborg BK - Tromsø IL,3:0 (2:0),74,223,"3,01","3,00",FALSE,FALSE,FALSE
23-07-2022 17:15,Belgium >  Pro League 2022/2023,KV Kortrijk - Oud-Heverlee Leuven,0:2 (0:0),24,53,"2,21","2,00",FALSE,FALSE,FALSE
23-07-2022 17:30,FIFA >   Friendlies Clubs 2022 > Week,RC Lens - Inter,1:0 (0:0),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
23-07-2022 18:30,Austria >  Bundesliga 2022/2023,Wolfsberger AC - Sturm Graz,1:1 (1:1),46,128,"2,78","2,00",FALSE,TRUE,FALSE
23-07-2022 20:00,FIFA >   Friendlies Clubs 2022 > Week,FC Porto - AS Monaco,2:1 (0:0),nan,nan,#VALUE!,"3,00",#VALUE!,TRUE,TRUE
24-07-2022 01:00,USA >  Major League Soccer 2022,D.C. United - CF Montréal,1:2 (0:2),31,78,"2,52","3,00",FALSE,TRUE,TRUE
24-07-2022 03:30,USA >  Major League Soccer 2022,Portland Timbers - San Jose Earthquakes,2:1 (0:1),37,101,"2,73","3,00",FALSE,TRUE,TRUE
24-07-2022 12:30,Belgium >  Pro League 2022/2023,Club Brugge KV - KRC Genk,3:2 (1:1),89,273,"3,07","5,00",FALSE,TRUE,TRUE
24-07-2022 13:15,Switzerland >  Super League 2022/2023,FC Basel 1893 - Servette FC,1:1 (1:0),178,588,"3,30","2,00",FALSE,TRUE,FALSE
24-07-2022 15:00,Denmark >  Superliga 2022/2023,Brøndby IF - FC Nordsjælland,1:3 (0:1),75,229,"3,05","4,00",FALSE,TRUE,TRUE
24-07-2022 15:30,Switzerland >  Super League 2022/2023,Grasshopper Club Zürich - FC Lugano,2:1 (1:0),149,456,"3,06","3,00",FALSE,TRUE,TRUE
24-07-2022 15:45,FIFA >   Friendlies Clubs 2022 > Week,Feyenoord - Olympique Lyonnais,0:2 (0:2),1,2,"2,00","2,00",FALSE,FALSE,FALSE
24-07-2022 16:00,Austria >  Bundesliga 2022/2023,Austria Lustenau - WSG Tirol,2:1 (1:0),28,81,"2,89","3,00",FALSE,TRUE,TRUE
24-07-2022 16:00,Austria >  Bundesliga 2022/2023,Rapid Wien - SV Ried,1:0 (0:0),91,268,"2,95","1,00",FALSE,FALSE,FALSE
24-07-2022 17:00,Norway >  Eliteserien 2022,FK Haugesund - Sarpsborg 08,3:1 (2:1),34,77,"2,26","4,00",FALSE,TRUE,TRUE
24-07-2022 17:00,Norway >  Eliteserien 2022,Sandefjord Fotball - Molde FK,2:3 (1:1),25,94,"3,76","5,00",TRUE,TRUE,TRUE
24-07-2022 17:00,Norway >  Eliteserien 2022,Vålerenga IF - Viking FK,4:2 (3:1),108,313,"2,90","6,00",FALSE,TRUE,TRUE
24-07-2022 20:00,Belgium >  Pro League 2022/2023,KVC Westerlo - Cercle Brugge,2:0 (1:0),40,117,"2,93","2,00",FALSE,FALSE,FALSE
25-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Empoli FC - Trabzonspor,1:0 (1:0),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
26-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,Brighton & Hove Albion - Brentford FC,0:1 (0:0),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
26-07-2022 18:00,FIFA >   Friendlies Clubs 2022 > Week,VVV-Venlo - Atromitos,1:2 (1:1),1,3,"3,00","3,00",FALSE,TRUE,TRUE
26-07-2022 20:00,FIFA >   Friendlies Clubs 2022 > Week,SL Benfica - Newcastle United,3:2 (2:2),nan,nan,#VALUE!,"5,00",#VALUE!,TRUE,TRUE
27-07-2022 18:00,Norway >  Eliteserien 2022,Sandefjord Fotball - Kristiansund BK,2:0 (1:0),18,52,"2,89","2,00",FALSE,FALSE,FALSE
27-07-2022 19:45,FIFA >   Friendlies Clubs 2022 > Week,Southampton FC - AS Monaco,3:1 (0:1),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
28-07-2022 18:00,UEFA >   Conference League Qual. 2022/2023 > 2. Round,Viking FK - AC Sparta Praha,2:1 (1:1),2,3,"1,50","3,00",FALSE,TRUE,TRUE
29-07-2022 17:10,Austria >  2. Liga 2022/2023,FC Dornbirn - SKU Amstetten,1:3 (1:1),10,35,"3,50","4,00",TRUE,TRUE,TRUE
29-07-2022 17:10,Austria >  2. Liga 2022/2023,Kapfenberger SV 1919 - SV Horn,0:1 (0:0),29,81,"2,79","1,00",FALSE,FALSE,FALSE
29-07-2022 17:50,Denmark >  1. Division 2022/2023,Hobro IK - FC Helsingør,1:0 (0:0),15,35,"2,33","1,00",FALSE,FALSE,FALSE
29-07-2022 17:55,Croatia >  1. HNL 2022/2023,HNK Šibenik - Lokomotiva Zagreb,2:1 (1:0),21,44,"2,10","3,00",FALSE,TRUE,TRUE
29-07-2022 20:00,FIFA >   Friendlies Clubs 2022 > Week,Udinese Calcio - Chelsea FC,1:3 (1:2),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
30-07-2022 15:00,FIFA >   Friendlies Clubs 2022 > Week,Brentford FC - Real Betis,1:0 (1:0),nan,nan,#VALUE!,"1,00",#VALUE!,FALSE,FALSE
30-07-2022 15:00,Belgium >  Pro League 2022/2023,Cercle Brugge - RSC Anderlecht,1:0 (0:0),102,317,"3,11","1,00",FALSE,FALSE,FALSE
30-07-2022 16:00,Austria >  Bundesliga 2022/2023,SV Ried - Austria Lustenau,1:0 (1:0),37,82,"2,22","1,00",FALSE,FALSE,FALSE
30-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,RKC Waalwijk - SC Cambuur,1:1 (1:1),29,96,"3,31","2,00",FALSE,TRUE,FALSE
30-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Hellas Verona - US Cremonese,4:3,nan,nan,#VALUE!,"7,00",#VALUE!,TRUE,TRUE
30-07-2022 17:00,FIFA >   Friendlies Clubs 2022 > Week,Frosinone Calcio - Ternana Calcio,3:2 (0:0),nan,nan,#VALUE!,"5,00",#VALUE!,TRUE,TRUE
30-07-2022 17:00,Norway >  Eliteserien 2022,Tromsø IL - Sandefjord Fotball,3:0 (2:0),24,65,"2,71","3,00",FALSE,FALSE,FALSE
30-07-2022 17:15,Belgium >  Pro League 2022/2023,Oud-Heverlee Leuven - KVC Westerlo,2:0 (1:0),24,67,"2,79","2,00",FALSE,FALSE,FALSE
30-07-2022 19:30,FIFA >   Friendlies Clubs 2022 > Week,Inter - Olympique Lyonnais,2:2 (0:1),nan,nan,#VALUE!,"4,00",#VALUE!,TRUE,TRUE
31-07-2022 00:00,Peru >  Primera División 2022 Clausura,Universitario de Deportes - Deportivo Municipal,0:1 (0:1),23,70,"3,04","1,00",FALSE,FALSE,FALSE
31-07-2022 01:00,USA >  Major League Soccer 2022,New England Revolution - Toronto FC,0:0 (0:0),41,111,"2,71","0,00",FALSE,FALSE,FALSE
31-07-2022 03:05,Mexico >  Primera División 2022/2023 Apertura,Club Tijuana - Mazatlán FC,2:0 (0:0),9,18,"2,00","2,00",FALSE,FALSE,FALSE
31-07-2022 13:00,FIFA >   Friendlies Clubs 2022 > Week,Almere City FC - AFC Ajax,1:1 (0:1),3,9,"3,00","2,00",FALSE,TRUE,FALSE
31-07-2022 14:30,Norway >  Eliteserien 2022,Sarpsborg 08 - Lillestrøm SK,0:2 (0:0),30,86,"2,87","2,00",FALSE,FALSE,FALSE
31-07-2022 15:00,Belgium >  Pro League 2022/2023,KAS Eupen - Club Brugge KV,2:1 (2:1),18,77,"4,28","3,00",TRUE,TRUE,TRUE
31-07-2022 15:30,Switzerland >  Super League 2022/2023,BSC Young Boys - Grasshopper Club Zürich,1:1 (1:0),224,758,"3,38","2,00",FALSE,TRUE,FALSE
31-07-2022 16:00,Austria >  Bundesliga 2022/2023,SK Austria Klagenfurt - Rapid Wien,0:1 (0:0),14,36,"2,57","1,00",FALSE,FALSE,FALSE
31-07-2022 17:00,Hungary >  NB I 2022/2023,Paksi SE - Fehérvár FC,2:0 (1:0),56,149,"2,66","2,00",FALSE,FALSE,FALSE
31-07-2022 18:45,FIFA >   Friendlies Clubs 2022 > Week,Leeds United - Cagliari Calcio,6:2,nan,nan,#VALUE!,"8,00",#VALUE!,TRUE,TRUE
